,codeCompagnie,NbrSinistre,typeIntermediaire,VolontaireAccidents,CountSinisterAdvr,naturePolice,Etat_Police,vehicule_id,assure_id,classeBonusMalus,CONTRAT_EN_COURS,puissanceFiscal,energie,etatVehicule,libUsage,identificationTiers,pourcentadeDeResponsabilite,porcentageCompagnieAdverse,natureDuSinistre,annee_dateOuvertureDuSinistre,Duree,Fraud,annee_effet_police,mois_effet_police,jour_effet_police,annee_date_Calcule,mois_date_Calcule,jour_date_Calcule,mois_dateOuvertureDuSinistre,jour_dateOuvertureDuSinistre,mois_dateEcheancePolice,jour_dateEcheancePolice
186,2,1,1,1.0,1,0,2,51335,291322,8,1,6,2,1,8,0,100,0,1,2017,365,0,2017,7,21,2018,7,21,8,30,7,21
187,2,1,1,1.0,1,0,2,297332,291426,3,1,7,3,1,8,0,0,0,1,2018,365,0,2017,7,26,2018,7,26,1,3,7,26
188,2,1,1,1.0,1,0,2,24315,291578,9,1,7,2,1,8,0,100,0,1,2017,730,0,2017,8,1,2019,8,1,9,14,8,1
189,2,1,2,1.0,1,0,2,24464,291802,3,0,6,3,1,8,0,0,0,1,2017,724,0,2017,8,7,2019,8,1,9,19,8,7
190,2,1,1,1.0,1,0,2,297549,291877,2,1,10,3,1,8,0,100,0,1,2018,722,0,2017,8,9,2019,8,1,1,24,8,10
191,2,1,1,1.0,1,0,2,266841,249422,3,0,5,2,1,8,0,100,0,1,2017,658,0,2016,10,12,2018,8,1,5,12,10,12
192,2,1,1,1.0,1,0,2,13252,258818,4,1,4,2,1,8,0,0,0,1,2018,1046,0,2016,10,20,2019,9,1,1,30,10,20
193,2,1,3,1.0,1,0,2,13311,58132,3,1,5,3,1,8,0,0,0,1,2017,1045,0,2016,10,21,2019,9,1,10,17,10,21
194,2,1,3,1.0,1,0,2,13374,258865,9,1,5,2,1,8,0,100,0,1,2017,1043,0,2016,10,23,2019,9,1,10,30,10,23
195,2,1,2,1.0,1,0,2,266920,150685,2,1,8,3,1,13,0,0,0,1,2018,1041,0,2016,10,25,2019,9,1,1,25,10,25
196,2,1,1,1.0,1,0,2,13619,237784,4,1,8,3,1,3,0,100,0,1,2017,1037,0,2016,10,29,2019,9,1,3,27,10,29
197,2,2,1,2.0,1,0,2,13619,237784,4,1,8,3,1,3,0,100,0,1,2017,1037,1,2016,10,29,2019,9,1,8,2,10,29
198,2,1,1,1.0,1,0,2,13797,259033,3,0,10,3,1,14,0,100,0,1,2017,761,0,2016,10,31,2018,12,1,1,20,11,1
199,6,1,1,1.0,1,0,2,61453,57703,11,1,5,2,1,8,0,100,0,1,2017,2881,0,2011,11,11,2019,10,1,8,14,11,11
200,6,1,1,1.0,1,0,2,61551,57803,11,1,5,2,1,8,0,0,100,1,2017,1449,0,2015,8,13,2019,8,1,8,11,8,13
201,6,1,1,1.0,1,0,2,61620,57873,10,1,6,2,1,8,0,0,100,1,2017,1432,0,2015,7,30,2019,7,1,8,30,7,30
202,9,1,1,1.0,1,0,2,62515,57980,4,1,9,2,1,8,2,0,0,1,2017,231,0,2016,12,13,2017,8,1,7,17,3,3
203,2,1,1,1.0,1,0,2,13175,258777,7,1,6,3,1,13,0,100,0,1,2017,365,0,2016,10,18,2017,10,18,5,3,10,18
204,2,2,1,2.0,7,0,2,13175,258777,7,1,6,3,1,13,0,100,0,1,2017,365,1,2016,10,18,2017,10,18,8,22,10,18
205,2,1,1,1.0,1,0,2,266901,258809,8,1,5,2,1,8,0,100,0,1,2017,1047,0,2016,10,19,2019,9,1,8,1,10,19
206,2,1,1,1.0,1,0,2,13578,258998,8,1,5,2,1,8,0,0,0,1,2017,642,0,2016,10,28,2018,8,1,5,23,10,28
207,2,1,2,1.0,1,0,2,204265,259049,5,0,4,3,1,8,0,100,0,1,2017,639,0,2016,10,31,2018,8,1,9,20,10,31
208,2,1,1,1.0,1,0,2,13793,259056,3,0,10,3,1,13,0,100,0,1,2017,1064,0,2016,11,1,2019,10,1,7,24,11,1
209,1,1,1,1.0,1,0,0,242266,231849,4,1,5,2,1,8,3,100,0,1,2017,1096,0,2014,3,18,2017,3,18,2,2,3,18
210,1,1,1,1.0,1,0,2,571225,232933,2,1,7,3,1,8,3,100,0,1,2017,2535,0,2012,3,22,2019,3,1,1,2,3,22
211,1,1,1,1.0,1,0,2,244275,233767,2,1,10,3,1,13,3,100,0,1,2017,4383,0,2005,3,24,2017,3,24,2,1,3,24
212,1,1,1,1.0,1,0,2,244889,234342,2,1,10,3,1,12,3,100,0,1,2017,1802,0,2014,3,25,2019,3,1,1,2,3,25
213,2,1,2,1.0,1,0,2,10926,236304,3,0,5,2,1,8,0,100,0,1,2017,1826,0,2014,9,1,2019,9,1,5,10,9,1
214,2,1,1,1.0,1,0,2,246891,236383,2,0,4,1,1,9,0,0,0,1,2017,1818,0,2014,9,9,2019,9,1,11,10,9,9
215,2,2,1,1.0,1,0,2,246891,236383,2,0,4,1,1,9,0,0,0,1,2018,1818,0,2014,9,9,2019,9,1,1,29,9,9
216,2,1,1,1.0,8,0,2,246986,236488,8,1,5,2,1,8,0,100,0,1,2017,1814,1,2014,9,13,2019,9,1,12,25,9,13
217,2,1,1,1.0,1,0,2,247019,236530,2,1,4,2,1,8,0,0,0,1,2017,1810,0,2014,9,17,2019,9,1,10,20,9,17
218,2,1,1,1.0,1,0,2,247063,36330,5,0,11,3,1,8,0,100,0,1,2018,1809,0,2014,9,18,2019,9,1,1,8,9,18
219,2,1,1,1.0,1,0,2,247161,236689,4,0,12,3,1,13,0,100,0,1,2017,1374,0,2014,9,26,2018,7,1,2,21,9,26
220,2,2,1,2.0,1,0,2,247161,236689,4,0,12,3,1,13,0,100,0,1,2017,1374,1,2014,9,26,2018,7,1,8,12,9,26
221,2,1,1,1.0,1,0,2,247162,236690,3,0,4,2,1,8,0,0,0,1,2017,1801,0,2014,9,26,2019,9,1,3,14,9,26
222,2,1,1,1.0,1,0,2,247175,236702,4,0,8,3,1,3,0,100,0,1,2017,1819,0,2014,9,8,2019,9,1,3,27,9,8
223,6,1,1,1.0,1,0,2,61430,57680,9,0,5,2,1,8,0,50,50,1,2017,1448,0,2015,10,14,2019,10,1,5,8,10,14
224,6,1,1,1.0,9,0,2,61562,57814,11,0,12,3,1,8,0,100,0,1,2017,3269,1,2010,3,19,2019,3,1,8,21,3,19
225,6,1,1,1.0,1,0,2,61595,57848,9,1,5,3,1,8,0,0,100,1,2017,1824,0,2014,9,3,2019,9,1,6,5,9,3
226,6,1,1,1.0,1,0,2,61618,57871,11,0,5,2,1,8,0,100,0,1,2018,1458,0,2015,7,4,2019,7,1,1,26,7,4
227,9,1,1,1.0,1,0,2,1378578,57997,3,1,5,3,1,13,2,0,0,1,2017,607,0,2017,4,21,2018,12,19,8,3,4,21
228,2,1,1,1.0,1,0,2,266958,184881,4,1,6,3,1,13,0,100,0,1,2017,1038,0,2016,10,28,2019,9,1,2,15,10,28
229,2,2,1,2.0,1,0,2,266958,184881,4,1,6,3,1,13,0,100,0,1,2017,1038,1,2016,10,28,2019,9,1,4,11,10,28
230,2,3,1,3.0,1,0,2,266958,184881,4,1,6,3,1,13,0,0,0,1,2017,1038,1,2016,10,28,2019,9,1,4,11,10,28
231,2,1,1,1.0,1,0,2,266980,259012,4,1,6,3,1,8,0,0,0,1,2017,1037,0,2016,10,29,2019,9,1,9,27,10,28
232,2,1,1,1.0,1,0,2,13999,259128,8,1,4,2,1,8,0,0,0,1,2018,758,0,2016,11,3,2018,12,1,1,24,11,3
233,2,1,1,0.0,1,0,2,14222,259185,4,0,9,2,1,8,0,100,0,0,2017,1060,0,2016,11,5,2019,10,1,5,18,11,5
234,2,1,1,1.0,1,0,2,267026,171135,4,0,5,2,1,8,0,100,0,1,2017,1484,0,2016,11,8,2020,12,1,9,28,1,1
235,2,1,1,1.0,1,0,2,267033,259242,7,1,10,3,1,13,0,100,0,1,2017,1057,0,2016,11,8,2019,10,1,12,20,11,8
236,2,2,1,1.0,1,0,2,267033,259242,7,1,10,3,1,13,0,100,0,1,2018,1057,0,2016,11,8,2019,10,1,1,9,11,8
237,2,1,2,1.0,1,0,2,15035,259367,6,0,5,2,1,8,0,100,0,1,2017,1051,0,2016,11,14,2019,10,1,8,17,11,14
238,2,1,1,1.0,1,0,2,26632,259450,3,1,8,3,1,8,0,100,0,1,2017,1048,0,2016,11,17,2019,10,1,11,18,11,17
239,2,1,1,1.0,1,0,2,16165,259573,8,0,6,2,1,8,0,100,0,1,2017,1041,0,2016,11,24,2019,10,1,7,18,11,24
240,2,1,1,1.0,1,0,2,267121,259624,4,1,6,3,1,13,0,100,0,1,2017,1039,0,2016,11,26,2019,10,1,11,29,11,26
241,2,1,1,1.0,1,0,2,16439,259631,9,1,6,2,1,8,0,100,0,1,2017,735,0,2016,11,26,2018,12,1,4,17,11,26
242,2,2,1,2.0,1,0,2,16439,259631,9,1,6,2,1,8,0,100,0,1,2017,735,1,2016,11,26,2018,12,1,9,28,11,26
243,2,1,1,1.0,1,0,2,16702,259660,6,0,5,2,1,8,0,100,0,1,2017,1036,0,2016,11,29,2019,10,1,8,25,11,29
244,2,1,1,1.0,1,0,2,16903,259751,4,1,4,2,1,8,0,100,0,1,2017,1065,0,2016,12,1,2019,11,1,4,6,12,1
245,2,1,1,1.0,1,0,2,27202,259921,5,1,5,2,1,8,0,100,0,1,2017,1056,0,2016,12,10,2019,11,1,12,8,12,10
246,2,1,1,1.0,1,0,2,27291,259930,5,1,13,3,1,14,0,100,0,1,2017,1053,0,2016,12,13,2019,11,1,2,22,12,13
247,2,1,1,1.0,1,0,2,17847,259952,3,0,5,2,1,8,0,100,0,1,2017,718,0,2016,12,13,2018,12,1,3,30,12,13
248,2,1,1,1.0,10,0,2,18012,260022,4,1,10,3,1,13,0,100,0,1,2017,1051,1,2016,12,15,2019,11,1,5,3,12,15
249,2,1,1,1.0,1,0,2,18363,260084,4,1,8,3,1,13,0,100,0,1,2018,1047,0,2016,12,19,2019,11,1,2,16,12,19
250,2,1,1,1.0,1,0,2,267247,249795,2,1,9,3,1,13,0,100,0,1,2017,1045,0,2016,12,21,2019,11,1,10,4,12,21
251,2,1,1,1.0,1,0,2,18765,229902,4,1,5,2,1,8,0,100,0,1,2017,1043,0,2016,12,23,2019,11,1,12,21,12,23
252,2,1,1,1.0,11,0,2,18932,260255,3,1,7,2,1,8,0,100,0,1,2017,1041,1,2016,12,25,2019,11,1,7,31,12,25
253,2,1,1,1.0,1,0,2,267289,36330,3,0,5,2,1,8,0,0,0,1,2018,704,0,2016,12,27,2018,12,1,1,15,12,27
254,2,1,1,1.0,1,0,2,19111,260315,4,0,6,2,1,8,0,0,0,1,2017,704,0,2016,12,27,2018,12,1,8,23,12,27
255,2,1,1,1.0,1,0,2,20249,260435,2,1,5,2,1,8,0,100,0,1,2017,1432,0,2016,12,30,2020,12,1,12,21,1,1
256,2,1,1,1.0,1,0,2,20742,260544,2,0,10,3,1,3,0,100,0,1,2017,1426,0,2017,1,5,2020,12,1,1,18,1,5
257,2,1,1,1.0,1,0,2,267363,79446,5,0,31,3,1,14,0,100,0,1,2017,365,0,2017,1,5,2018,1,5,4,28,1,5
258,2,2,1,1.0,1,0,2,267363,79446,5,0,31,3,1,14,0,100,0,1,2018,365,0,2017,1,5,2018,1,5,1,5,1,5
259,2,1,1,1.0,1,0,2,21260,260668,3,1,7,2,1,8,0,100,0,1,2017,1422,0,2017,1,9,2020,12,1,3,25,1,9
260,2,1,2,1.0,1,0,2,21605,262680,5,1,5,2,1,8,0,0,0,1,2017,365,0,2017,1,12,2018,1,12,10,11,1,12
261,2,1,1,1.0,1,0,2,21732,70982,4,0,5,3,1,13,0,100,0,1,2018,365,0,2017,1,13,2018,1,13,2,13,1,13
262,2,1,1,1.0,1,0,2,269369,236150,4,1,7,3,1,13,0,0,0,1,2017,1404,0,2017,1,27,2020,12,1,10,11,1,27
263,2,2,1,1.0,1,0,2,269369,236150,4,1,7,3,1,13,0,100,0,1,2018,1404,0,2017,1,27,2020,12,1,2,23,1,27
264,2,1,1,1.0,1,0,2,269373,54366,5,0,5,3,1,13,0,0,0,1,2018,1404,0,2017,1,27,2020,12,1,1,31,1,27
265,2,1,1,1.0,1,0,2,20204,133056,7,1,20,2,1,8,0,100,0,1,2018,1393,0,2017,2,7,2020,12,1,1,23,1,1
266,2,2,1,2.0,1,0,2,20204,133056,7,1,20,2,1,8,0,100,0,1,2018,1393,1,2017,2,7,2020,12,1,2,10,1,1
267,4,1,2,1.0,1,0,0,91908,83905,5,1,10,3,1,13,3,100,0,1,2017,0,0,2016,4,29,2016,4,29,5,25,4,28
268,4,1,2,1.0,1,0,0,92356,84331,4,1,5,2,1,8,3,0,0,1,2017,0,0,2016,10,8,2016,10,8,5,23,10,7
269,4,1,2,1.0,1,0,0,92473,84444,6,1,5,3,1,13,3,100,0,1,2017,0,0,2016,12,12,2016,12,12,11,17,12,11
270,4,1,3,1.0,1,0,0,7515,6202,8,1,10,3,1,8,3,50,0,1,2017,0,0,2016,12,31,2016,12,31,5,31,12,30
271,4,1,2,1.0,1,0,0,92631,84596,8,1,5,2,1,8,3,100,0,1,2017,0,0,2017,2,28,2017,2,28,7,10,2,27
272,4,1,2,1.0,1,0,2,92728,84689,8,1,4,2,1,8,3,0,0,1,2017,0,0,2017,3,7,2017,3,7,12,20,3,6
273,2,1,1,1.0,1,0,2,259489,245198,1,1,9,2,1,8,0,0,0,1,2017,1774,0,2014,12,23,2019,11,1,3,2,12,23
274,2,1,1,1.0,1,0,2,20036,245308,1,0,4,2,1,8,0,100,0,1,2017,2161,0,2015,1,1,2020,12,1,2,28,1,1
275,2,2,1,2.0,2,0,2,20036,245308,1,0,4,2,1,8,0,100,0,1,2017,2161,1,2015,1,1,2020,12,1,3,22,1,1
276,2,1,1,1.0,1,0,2,20702,73713,1,1,6,3,1,13,0,0,0,1,2017,2156,0,2015,1,6,2020,12,1,3,7,1,5
277,2,1,1,1.0,1,0,2,259571,245468,6,1,5,2,1,8,0,0,0,1,2017,2156,0,2015,1,6,2020,12,1,3,18,1,6
278,2,1,1,1.0,1,0,2,259591,245531,2,0,8,3,1,13,0,100,0,1,2017,2153,0,2015,1,9,2020,12,1,4,12,1,9
279,2,1,2,1.0,1,0,0,21952,245626,3,1,5,3,1,8,0,100,0,1,2017,1096,0,2015,1,16,2018,1,16,8,7,1,16
280,2,2,2,2.0,1,0,0,21952,245626,3,1,5,3,1,8,0,0,0,1,2017,1096,1,2015,1,16,2018,1,16,9,19,1,16
281,2,1,1,0.0,1,0,2,21982,245657,6,0,7,2,1,8,0,100,0,0,2017,1096,0,2015,1,16,2018,1,16,1,30,1,16
282,2,1,1,1.0,1,0,2,23317,245855,3,1,9,3,1,3,0,100,0,1,2017,2132,0,2015,1,30,2020,12,1,12,25,1,30
283,2,1,1,1.0,12,0,2,40707,247602,1,1,7,3,1,13,0,0,0,1,2017,1459,1,2015,3,3,2019,3,1,8,16,3,3
284,2,1,1,1.0,1,0,2,266818,258607,9,1,6,2,1,8,0,100,0,1,2017,365,0,2016,10,11,2017,10,11,7,13,10,11
285,2,1,1,1.0,1,0,2,13436,252729,2,1,8,3,1,3,0,0,0,1,2017,1041,0,2016,10,25,2019,9,1,12,21,10,25
286,2,2,1,1.0,1,0,2,13436,252729,2,1,8,3,1,3,0,0,0,1,2018,1041,0,2016,10,25,2019,9,1,1,12,10,25
287,2,1,2,1.0,1,0,2,13683,259038,9,1,6,3,1,8,0,100,0,1,2017,1035,0,2016,10,31,2019,9,1,10,23,10,31
288,2,2,2,1.0,1,0,2,13683,259038,9,1,6,3,1,8,0,0,0,1,2018,1035,0,2016,10,31,2019,9,1,2,16,10,31
289,2,1,1,1.0,1,0,2,13892,259098,3,1,5,2,1,8,0,0,0,1,2017,1063,0,2016,11,2,2019,10,1,1,18,11,2
290,2,1,2,1.0,1,0,2,267007,259139,6,1,9,3,1,8,0,100,0,1,2018,1058,0,2016,11,7,2019,10,1,1,19,11,7
291,2,1,1,1.0,1,0,2,14374,259198,4,1,5,2,1,8,0,0,0,1,2017,754,0,2016,11,7,2018,12,1,2,20,11,7
292,2,1,1,1.0,1,0,2,267061,40556,2,0,8,3,1,13,0,0,0,1,2017,745,0,2016,11,16,2018,12,1,9,25,11,16
293,2,1,1,1.0,1,0,2,267064,259389,8,1,6,2,1,8,0,0,0,1,2017,746,0,2016,11,15,2018,12,1,3,24,11,15
294,2,1,1,1.0,1,0,2,230270,219931,4,0,4,3,1,9,0,100,0,1,2017,1807,0,2014,4,20,2019,4,1,3,9,4,20
295,2,2,1,2.0,1,0,2,230270,219931,4,0,4,3,1,9,0,100,0,1,2017,1807,1,2014,4,20,2019,4,1,8,19,4,20
296,2,1,1,1.0,1,0,2,230499,220224,4,1,7,2,1,8,0,100,0,1,2017,1461,0,2014,5,8,2018,5,8,1,10,5,8
297,2,2,1,1.0,1,0,2,230499,220224,4,1,7,2,1,8,0,100,0,1,2018,1461,0,2014,5,8,2018,5,8,1,15,5,8
298,2,3,1,2.0,2,0,2,230499,220224,4,1,7,2,1,8,0,100,0,1,2018,1461,1,2014,5,8,2018,5,8,2,20,5,8
299,2,1,1,1.0,1,0,2,44567,220435,3,1,5,2,1,8,0,100,0,1,2017,1461,0,2014,5,26,2018,5,26,10,17,5,26
300,2,1,1,1.0,1,0,2,230724,54306,5,0,12,3,1,13,0,100,0,1,2017,1798,0,2014,5,29,2019,5,1,12,14,5,29
301,2,1,1,1.0,1,0,2,230750,220515,6,0,5,2,1,8,0,100,0,1,2017,1797,0,2014,5,30,2019,5,1,10,25,5,30
302,2,1,1,1.0,1,0,2,230792,220571,3,0,5,2,1,8,0,0,0,1,2017,1823,0,2014,6,4,2019,6,1,2,3,6,4
303,2,1,1,1.0,13,0,2,230816,220598,6,0,6,3,1,13,0,100,0,1,2017,1822,1,2014,6,5,2019,6,1,7,24,6,5
304,1,1,1,1.0,1,0,0,231735,221518,2,1,4,2,1,8,3,100,0,1,2016,731,0,2015,2,6,2017,2,6,12,16,2,6
305,1,1,1,1.0,1,0,0,232121,221894,5,1,9,3,1,13,3,100,0,1,2017,731,0,2015,2,10,2017,2,10,1,11,2,10
306,2,1,1,1.0,14,0,2,155558,251063,4,0,8,3,1,15,0,100,0,1,2017,656,1,2016,10,14,2018,8,1,8,9,10,14
307,2,1,1,1.0,1,0,2,13309,258860,9,0,5,2,1,8,0,100,0,1,2018,649,0,2016,10,21,2018,8,1,1,25,10,21
308,2,1,1,1.0,1,0,2,13786,135097,4,1,4,2,1,8,0,0,0,1,2017,1064,0,2016,11,1,2019,10,1,12,7,11,1
309,2,1,2,1.0,1,0,2,14110,158320,3,1,5,2,1,8,0,100,0,1,2017,1061,0,2016,11,4,2019,10,1,11,7,11,4
310,2,1,2,1.0,1,0,2,14220,259183,8,0,4,2,1,8,0,100,0,1,2017,1060,0,2016,11,5,2019,10,1,6,28,11,5
311,2,1,1,1.0,1,0,2,14722,151030,2,1,9,3,1,13,0,100,0,1,2018,1054,0,2016,11,11,2019,10,1,2,16,11,11
312,2,1,1,1.0,1,0,0,14742,259311,9,1,6,2,1,8,0,100,0,1,2017,365,0,2016,11,11,2017,11,11,2,20,11,11
313,2,1,1,1.0,1,0,2,16161,259568,1,1,5,2,1,9,0,0,0,1,2017,1041,0,2016,11,24,2019,10,1,5,9,11,24
314,2,2,1,1.0,1,0,2,16161,259568,1,1,5,2,1,9,0,100,0,1,2018,1041,0,2016,11,24,2019,10,1,1,8,11,24
315,2,1,1,1.0,1,0,2,267140,257250,2,0,6,3,1,13,0,100,0,1,2017,1036,0,2016,11,29,2019,10,1,9,8,11,29
316,2,1,1,1.0,1,0,2,26999,259805,4,1,8,3,1,3,0,100,0,1,2018,1060,0,2016,12,6,2019,11,1,2,6,12,6
317,2,1,1,1.0,1,0,2,27080,259861,5,1,10,2,1,3,0,100,0,1,2017,1059,0,2016,12,7,2019,11,1,12,6,12,7
318,2,1,1,1.0,1,0,2,267204,259954,4,1,5,2,1,8,0,0,0,1,2017,365,0,2016,12,13,2017,12,13,1,19,12,13
319,2,1,1,1.0,1,0,2,27349,259984,1,1,8,2,1,3,0,0,0,1,2017,1052,0,2016,12,14,2019,11,1,11,15,12,14
320,2,1,1,1.0,1,0,2,19307,156355,1,1,4,2,1,8,0,0,0,1,2017,1037,0,2016,12,29,2019,11,1,6,1,12,29
321,2,1,1,1.0,1,0,2,20508,158137,5,1,5,2,1,8,0,100,0,1,2018,1428,0,2017,1,3,2020,12,1,1,22,1,3
322,2,1,1,1.0,1,0,2,14012,63090,3,0,6,2,1,8,0,0,0,1,2018,758,0,2016,11,3,2018,12,1,1,5,11,3
323,2,1,1,1.0,15,0,2,14111,259143,4,1,7,3,1,13,0,100,0,1,2018,1061,1,2016,11,4,2019,10,1,1,19,11,4
324,2,1,1,1.0,1,0,2,14104,257730,4,0,10,3,1,13,0,100,0,1,2017,1061,0,2016,11,4,2019,10,1,9,12,11,4
325,2,2,1,2.0,1,0,2,14104,257730,4,0,10,3,1,13,0,100,0,1,2017,1061,1,2016,11,4,2019,10,1,10,3,11,4
326,2,1,1,1.0,16,0,2,14456,259205,4,1,4,2,1,8,0,100,0,1,2017,1057,1,2016,11,8,2019,10,1,8,18,11,8
327,2,1,1,1.0,1,0,2,14446,259235,4,1,5,3,1,8,0,100,0,1,2017,365,0,2016,11,8,2017,11,8,6,13,11,8
328,2,1,1,1.0,1,0,2,14535,259265,3,0,5,2,1,8,0,0,0,1,2017,1056,0,2016,11,9,2019,10,1,5,2,11,9
329,2,1,1,1.0,1,0,2,15444,259398,3,1,10,3,1,13,0,100,0,1,2017,1047,0,2016,11,18,2019,10,1,10,17,11,18
330,2,1,1,1.0,1,0,2,267085,255734,3,1,5,2,1,8,0,100,0,1,2017,1044,0,2016,11,21,2019,10,1,1,5,11,21
331,2,2,1,2.0,1,0,2,267085,255734,3,1,5,2,1,8,0,100,0,1,2017,1044,1,2016,11,21,2019,10,1,9,15,11,21
332,2,1,1,1.0,1,0,2,16798,259693,4,0,10,3,1,13,0,0,0,1,2017,731,0,2016,11,30,2018,12,1,3,24,11,30
333,2,1,1,1.0,1,0,2,16889,247403,3,1,4,2,1,8,0,100,0,1,2017,1065,0,2016,12,1,2019,11,1,5,22,12,1
334,2,1,1,1.0,1,0,0,267201,259920,9,1,4,2,1,8,0,100,0,1,2017,365,0,2016,12,10,2017,12,10,8,9,12,10
335,2,1,1,0.0,17,0,2,27391,259995,10,0,5,2,1,8,0,100,0,0,2017,716,1,2016,12,15,2018,12,1,7,5,12,15
336,2,2,1,1.0,1,0,2,27391,259995,10,0,5,2,1,8,0,0,0,1,2017,716,0,2016,12,15,2018,12,1,8,9,12,15
337,2,3,1,2.0,1,0,2,27391,259995,10,0,5,2,1,8,0,0,0,1,2017,716,1,2016,12,15,2018,12,1,12,29,12,15
338,2,1,3,1.0,1,0,2,18103,259030,3,1,5,3,1,13,0,0,0,1,2018,365,0,2016,12,16,2017,12,16,2,1,12,16
339,2,1,1,1.0,1,0,2,18846,260236,2,1,4,2,1,8,0,100,0,1,2017,1042,0,2016,12,24,2019,11,1,6,28,12,24
340,2,1,1,1.0,1,0,2,267306,175799,3,1,6,2,1,8,0,0,0,1,2017,1037,0,2016,12,29,2019,11,1,12,12,12,29
341,2,1,1,1.0,1,0,2,20352,260522,1,1,5,2,1,4,0,100,0,1,2017,1429,0,2017,1,2,2020,12,1,4,17,1,2
342,2,1,1,1.0,1,0,2,221987,262826,4,0,17,3,1,3,0,100,0,1,2017,365,0,2017,1,19,2018,1,19,5,30,1,19
343,2,1,1,1.0,1,0,2,22424,262869,10,1,4,2,1,8,0,100,0,1,2017,1411,0,2017,1,20,2020,12,1,3,6,1,20
344,2,2,1,2.0,1,0,2,22424,262869,10,1,4,2,1,8,0,100,0,1,2017,1411,1,2017,1,20,2020,12,1,7,27,1,20
345,2,1,1,1.0,1,0,2,23070,137975,5,0,7,2,1,8,0,100,0,1,2017,365,0,2017,1,27,2018,1,27,10,25,1,27
346,2,1,2,1.0,1,0,2,23084,263016,4,0,7,2,1,8,0,100,0,1,2017,1404,0,2017,1,27,2020,12,1,10,30,1,27
347,2,1,2,1.0,1,0,0,23091,263032,5,1,11,3,1,8,0,100,0,1,2017,365,0,2017,1,27,2018,1,27,5,9,1,27
348,1,1,1,1.0,1,0,0,227968,52897,2,1,7,3,1,13,3,100,0,1,2016,1461,0,2013,1,15,2017,1,15,10,12,1,15
349,1,1,1,0.0,18,0,0,228425,218090,5,1,8,3,1,13,3,100,0,0,2016,1096,1,2014,1,19,2017,1,19,10,25,1,19
350,1,1,1,1.0,1,0,0,228474,218138,6,1,12,3,1,13,3,100,0,1,2016,366,0,2016,1,19,2017,1,19,10,26,1,19
351,2,1,1,1.0,1,0,2,259467,209815,2,1,5,3,1,13,0,100,0,1,2017,1780,0,2014,12,17,2019,11,1,7,21,12,17
352,2,1,1,1.0,1,0,2,18266,245148,4,1,6,3,1,8,0,0,0,1,2017,1096,0,2014,12,18,2017,12,18,8,1,12,18
353,2,1,1,1.0,1,0,2,259483,245183,7,0,7,3,1,13,0,100,0,1,2017,1443,0,2014,12,19,2018,12,1,5,19,12,19
354,2,2,1,1.0,1,0,2,259483,245183,7,0,7,3,1,13,0,100,0,1,2018,1443,0,2014,12,19,2018,12,1,2,28,12,19
355,2,1,3,1.0,1,0,2,18332,245197,3,1,5,2,1,8,0,0,0,1,2018,1443,0,2014,12,19,2018,12,1,1,8,12,19
356,2,1,1,1.0,1,0,2,259525,62781,7,1,6,3,1,13,0,100,0,1,2017,1768,0,2014,12,29,2019,11,1,3,6,12,29
357,2,2,1,2.0,1,0,2,259525,62781,7,1,6,3,1,13,0,0,0,1,2017,1768,1,2014,12,29,2019,11,1,12,25,12,29
358,2,1,1,1.0,1,0,2,259545,245362,4,0,5,2,1,8,0,100,0,1,2017,1096,0,2015,1,5,2018,1,5,3,30,1,5
359,2,2,1,2.0,1,0,2,259545,245362,4,0,5,2,1,8,0,100,0,1,2017,1096,1,2015,1,5,2018,1,5,8,8,1,5
360,2,1,1,1.0,1,0,2,20016,151177,2,1,4,2,1,8,0,100,0,1,2017,2163,0,2014,12,30,2020,12,1,5,18,1,1
361,2,1,1,1.0,1,0,2,259579,245497,5,1,4,3,1,8,0,100,0,1,2017,1096,0,2015,1,8,2018,1,8,1,30,1,8
362,2,1,1,1.0,1,0,2,22944,237214,1,1,6,3,1,8,0,100,0,1,2017,2136,0,2015,1,26,2020,12,1,2,28,1,26
363,2,1,1,1.0,1,0,2,23428,166720,2,0,6,3,1,13,0,100,0,1,2017,1096,0,2015,1,31,2018,1,31,11,10,1,31
364,2,1,1,1.0,1,0,0,7749,245871,3,1,6,2,1,8,0,100,0,1,2018,730,0,2015,1,31,2017,1,30,2,15,1,30
365,2,1,1,1.0,1,0,2,261515,247780,3,1,5,2,1,8,0,0,0,1,2017,1450,0,2015,3,12,2019,3,1,12,21,3,12
366,2,1,1,1.0,1,0,2,261582,247983,1,0,7,2,1,8,0,0,0,1,2017,1436,0,2015,4,26,2019,4,1,4,11,4,26
367,2,1,1,1.0,1,0,2,266864,258607,4,1,5,2,1,8,0,0,0,1,2017,365,0,2016,10,15,2017,10,15,2,20,10,15
368,2,2,1,1.0,1,0,2,266864,258607,4,1,5,2,1,8,0,100,0,1,2018,365,0,2016,10,15,2017,10,15,2,20,10,15
369,2,1,1,1.0,1,0,2,14322,258780,4,1,6,2,1,8,0,0,0,1,2017,1048,0,2016,10,18,2019,9,1,11,13,10,18
370,2,1,1,1.0,1,0,2,266951,84904,8,1,5,2,1,8,0,0,0,1,2017,1039,0,2016,10,27,2019,9,1,1,18,10,27
